Area,Date,Mean_TemperatureF
BOS,12/6/14,42
BOS,12/7/14,30
BOS,12/8/14,24
BOS,12/9/14,39
BOS,12/10/14,43
BOS,12/11/14,36
BOS,12/12/14,35
BOS,12/13/14,37
BOS,12/14/14,39
BOS,12/15/14,37
BOS,12/16/14,40
BOS,12/17/14,45
BOS,12/18/14,40
BOS,12/19/14,33
BOS,12/20/14,32
BOS,12/21/14,33
BOS,12/22/14,39
BOS,12/23/14,45
BOS,12/24/14,44
BOS,12/25/14,52
BOS,12/26/14,44
BOS,12/27/14,45
BOS,12/28/14,46
BOS,12/29/14,36
BOS,12/30/14,26
BOS,12/31/14,25
PEK,1/1/14,40
PEK,1/2/14,32
PEK,1/3/14,38
PEK,1/4/14,28
PEK,1/5/14,32
PEK,1/6/14,29
PEK,1/7/14,32
PEK,1/8/14,25
PEK,1/9/14,22
PEK,1/10/14,24
PEK,1/11/14,24
PEK,1/12/14,27
PEK,1/13/14,24
PEK,1/14/14,24
PEK,1/15/14,28
PEK,1/16/14,31
PEK,1/17/14,34
PEK,1/18/14,30
PEK,1/19/14,33
PEK,1/20/14,32
PEK,1/21/14,30
PEK,1/22/14,28
PEK,1/23/14,26
PEK,1/24/14,37
PEK,1/25/14,34
PEK,1/26/14,29
PEK,1/27/14,36
PEK,1/28/14,31
PEK,1/29/14,27
PEK,1/30/14,35
PEK,1/31/14,30
PEK,2/1/14,36
PEK,2/2/14,40
PEK,2/3/14,29
PEK,2/4/14,26
PEK,2/5/14,22
PEK,2/6/14,26
PEK,2/7/14,26
PEK,2/8/14,26
PEK,2/9/14,20
PEK,2/10/14,19
PEK,2/11/14,20
PEK,2/12/14,26
PEK,2/13/14,28
PEK,2/14/14,26
PEK,2/15/14,29
PEK,2/16/14,32
PEK,2/17/14,34
PEK,2/18/14,30
PEK,2/19/14,30
PEK,2/20/14,28
PEK,2/21/14,30
PEK,2/22/14,35
PEK,2/23/14,35
PEK,2/24/14,38
PEK,2/25/14,36
PEK,2/26/14,40
PEK,2/27/14,40
PEK,2/28/14,34
PEK,3/1/14,40
PEK,3/2/14,40
PEK,3/3/14,32
PEK,3/4/14,39
PEK,3/5/14,34
PEK,3/6/14,34
PEK,3/7/14,32
PEK,3/8/14,41
PEK,3/9/14,38
PEK,3/10/14,36
PEK,3/11/14,42
PEK,3/12/14,43
PEK,3/13/14,40
PEK,3/14/14,50
PEK,3/15/14,52
PEK,3/16/14,52
PEK,3/17/14,53
PEK,3/18/14,50
PEK,3/19/14,47
PEK,3/20/14,54
PEK,3/21/14,55
PEK,3/22/14,56
PEK,3/23/14,54
PEK,3/24/14,54
PEK,3/25/14,58
PEK,3/26/14,60
PEK,3/27/14,55
PEK,3/28/14,62
PEK,3/29/14,60
PEK,3/30/14,61
PEK,3/31/14,64
PEK,4/1/14,60
PEK,4/2/14,60
PEK,4/3/14,56
PEK,4/4/14,58
PEK,4/5/14,54
PEK,4/6/14,57
PEK,4/7/14,60
PEK,4/8/14,62
PEK,4/9/14,71
PEK,4/10/14,60
PEK,4/11/14,58
PEK,4/12/14,56
PEK,4/13/14,60
PEK,4/14/14,64
PEK,4/15/14,66
PEK,4/16/14,62
PEK,4/17/14,58
PEK,4/18/14,60
PEK,4/19/14,52
PEK,4/20/14,56
PEK,4/21/14,60
PEK,4/22/14,63
PEK,4/23/14,68
PEK,4/24/14,68
PEK,4/25/14,66
PEK,4/26/14,61
PEK,4/27/14,62
PEK,4/28/14,64
PEK,4/29/14,65
PEK,4/30/14,68
PEK,5/1/14,70
PEK,5/2/14,65
PEK,5/3/14,60
PEK,5/4/14,58
PEK,5/5/14,56
PEK,5/6/14,58
PEK,5/7/14,66
PEK,5/8/14,62
PEK,5/9/14,64
PEK,5/10/14,62
PEK,5/11/14,54
PEK,5/12/14,66
PEK,5/13/14,70
PEK,5/14/14,64
PEK,5/15/14,65
PEK,5/16/14,72
PEK,5/17/14,70
PEK,5/18/14,70
PEK,5/19/14,72
PEK,5/20/14,76
PEK,5/21/14,74
PEK,5/22/14,80
PEK,5/23/14,80
PEK,5/24/14,72
PEK,5/25/14,72
PEK,5/26/14,74
PEK,5/27/14,76
PEK,5/28/14,78
PEK,5/29/14,86
PEK,5/30/14,82
PEK,5/31/14,80
PEK,6/1/14,77
PEK,6/2/14,72
PEK,6/3/14,74
PEK,6/4/14,76
PEK,6/5/14,80
PEK,6/6/14,70
PEK,6/7/14,72
PEK,6/8/14,74
PEK,6/9/14,72
PEK,6/10/14,71
PEK,6/11/14,74
PEK,6/12/14,80
PEK,6/13/14,78
PEK,6/14/14,76
PEK,6/15/14,78
PEK,6/16/14,78
PEK,6/17/14,72
PEK,6/18/14,76
PEK,6/19/14,74
PEK,6/20/14,74
PEK,6/21/14,74
PEK,6/22/14,74
PEK,6/23/14,75
PEK,6/24/14,77
PEK,6/25/14,76
PEK,6/26/14,82
PEK,6/27/14,81
PEK,6/28/14,82
PEK,6/29/14,82
PEK,6/30/14,84
PEK,7/1/14,78
PEK,7/2/14,74
PEK,7/3/14,80
PEK,7/4/14,84
PEK,7/5/14,80
PEK,7/6/14,82
PEK,7/7/14,82
PEK,7/8/14,84
PEK,7/9/14,80
PEK,7/10/14,84
PEK,7/11/14,82
PEK,7/12/14,84
PEK,7/13/14,82
PEK,7/14/14,82
PEK,7/15/14,81
PEK,7/16/14,79
PEK,7/17/14,78
PEK,7/18/14,84
PEK,7/19/14,88
PEK,7/20/14,88
PEK,7/21/14,87
PEK,7/22/14,82
PEK,7/23/14,81
PEK,7/24/14,78
PEK,7/25/14,80
PEK,7/26/14,82
PEK,7/27/14,85
PEK,7/28/14,86
PEK,7/29/14,85
PEK,7/30/14,78
PEK,7/31/14,81
PEK,8/1/14,82
PEK,8/2/14,85
PEK,8/3/14,86
PEK,8/4/14,76
PEK,8/5/14,78
PEK,8/6/14,82
PEK,8/7/14,80
PEK,8/8/14,78
PEK,8/9/14,78
PEK,8/10/14,80
PEK,8/11/14,82
PEK,8/12/14,78
PEK,8/13/14,68
PEK,8/14/14,73
PEK,8/15/14,77
PEK,8/16/14,80
PEK,8/17/14,77
PEK,8/18/14,77
PEK,8/19/14,80
PEK,8/20/14,80
PEK,8/21/14,82
PEK,8/22/14,74
PEK,8/23/14,81
PEK,8/24/14,81
PEK,8/25/14,76
PEK,8/26/14,78
PEK,8/27/14,78
PEK,8/28/14,76
PEK,8/29/14,73
PEK,8/30/14,75
PEK,8/31/14,74
PEK,9/1/14,72
PEK,9/2/14,70
PEK,9/3/14,74
PEK,9/4/14,76
PEK,9/5/14,75
PEK,9/6/14,76
PEK,9/7/14,78
PEK,9/8/14,72
PEK,9/9/14,70
PEK,9/10/14,73
PEK,9/11/14,71
PEK,9/12/14,72
PEK,9/13/14,73
PEK,9/14/14,67
PEK,9/15/14,68
PEK,9/16/14,62
PEK,9/17/14,65
PEK,9/18/14,66
PEK,9/19/14,65
PEK,9/20/14,71
PEK,9/21/14,70
PEK,9/22/14,69
PEK,9/23/14,64
PEK,9/24/14,69
PEK,9/25/14,64
PEK,9/26/14,68
PEK,9/27/14,65
PEK,9/28/14,65
PEK,9/29/14,65
PEK,9/30/14,55
PEK,10/1/14,55
PEK,10/2/14,58
PEK,10/3/14,58
PEK,10/4/14,58
PEK,10/5/14,60
PEK,10/6/14,55
PEK,10/7/14,58
PEK,10/8/14,60
PEK,10/9/14,61
PEK,10/10/14,63
PEK,10/11/14,64
PEK,10/12/14,58
PEK,10/13/14,50
PEK,10/14/14,54
PEK,10/15/14,57
PEK,10/16/14,53
PEK,10/17/14,57
PEK,10/18/14,60
PEK,10/19/14,62
PEK,10/20/14,57
PEK,10/21/14,50
PEK,10/22/14,50
PEK,10/23/14,54
PEK,10/24/14,56
PEK,10/25/14,56
PEK,10/26/14,56
PEK,10/27/14,48
PEK,10/28/14,48
PEK,10/29/14,50
PEK,10/30/14,54
PEK,10/31/14,55
PEK,11/1/14,50
PEK,11/2/14,50
PEK,11/3/14,49
PEK,11/4/14,46
PEK,11/5/14,50
PEK,11/6/14,44
PEK,11/7/14,41
PEK,11/8/14,42
PEK,11/9/14,44
PEK,11/10/14,45
PEK,11/11/14,45
PEK,11/12/14,40
PEK,11/13/14,38
PEK,11/14/14,42
PEK,11/15/14,38
PEK,11/16/14,40
PEK,11/17/14,42
PEK,11/18/14,41
PEK,11/19/14,38
PEK,11/20/14,38
PEK,11/21/14,44
PEK,11/22/14,40
PEK,11/23/14,39
PEK,11/24/14,40
PEK,11/25/14,37
PEK,11/26/14,36
PEK,11/27/14,40
PEK,11/28/14,41
PEK,11/29/14,34
PEK,11/30/14,36
PEK,12/1/14,26
PEK,12/2/14,23
PEK,12/3/14,24
PEK,12/4/14,27
PEK,12/5/14,27
PEK,12/6/14,28
PEK,12/7/14,34
PEK,12/8/14,27
PEK,12/9/14,24
PEK,12/10/14,30
PEK,12/11/14,30
PEK,12/12/14,30
PEK,12/13/14,28
PEK,12/14/14,28
PEK,12/15/14,31
PEK,12/16/14,28
PEK,12/17/14,26
PEK,12/18/14,25
PEK,12/19/14,31
PEK,12/20/14,28
PEK,12/21/14,28
PEK,12/22/14,32
PEK,12/23/14,34
PEK,12/24/14,32
PEK,12/25/14,32
PEK,12/26/14,28
PEK,12/27/14,30
PEK,12/28/14,34
PEK,12/29/14,36
PEK,12/30/14,34
PEK,12/31/14,28
ZRH,1/1/14,35
ZRH,1/2/14,35
ZRH,1/3/14,36
ZRH,1/4/14,38
ZRH,1/5/14,36
ZRH,1/6/14,37
ZRH,1/7/14,46
ZRH,1/8/14,46
ZRH,1/9/14,42
ZRH,1/10/14,37
ZRH,1/11/14,37
ZRH,1/12/14,40
ZRH,1/13/14,40
ZRH,1/14/14,38
ZRH,1/15/14,34
ZRH,1/16/14,38
ZRH,1/17/14,39
ZRH,1/18/14,34
ZRH,1/19/14,34
ZRH,1/20/14,38
ZRH,1/21/14,38
ZRH,1/22/14,37
ZRH,1/23/14,33
ZRH,1/24/14,32
ZRH,1/25/14,30
ZRH,1/26/14,37
ZRH,1/27/14,34
ZRH,1/28/14,32
ZRH,1/29/14,28
ZRH,1/30/14,28
ZRH,1/31/14,32
ZRH,2/1/14,33
ZRH,2/2/14,36
ZRH,2/3/14,38
ZRH,2/4/14,34
ZRH,2/5/14,34
ZRH,2/6/14,44
ZRH,2/7/14,36
ZRH,2/8/14,34
ZRH,2/9/14,37
ZRH,2/10/14,37
ZRH,2/11/14,38
ZRH,2/12/14,37
ZRH,2/13/14,38
ZRH,2/14/14,38
ZRH,2/15/14,44
ZRH,2/16/14,40
ZRH,2/17/14,40
ZRH,2/18/14,36
ZRH,2/19/14,40
ZRH,2/20/14,43
ZRH,2/21/14,40
ZRH,2/22/14,40
ZRH,2/23/14,42
ZRH,2/24/14,38
ZRH,2/25/14,40
ZRH,2/26/14,42
ZRH,2/27/14,40
ZRH,2/28/14,44
ZRH,3/1/14,40
ZRH,3/2/14,37
ZRH,3/3/14,36
ZRH,3/4/14,36
ZRH,3/5/14,42
ZRH,3/6/14,39
ZRH,3/7/14,41
ZRH,3/8/14,43
ZRH,3/9/14,45
ZRH,3/10/14,44
ZRH,3/11/14,42
ZRH,3/12/14,43
ZRH,3/13/14,44
ZRH,3/14/14,46
ZRH,3/15/14,44
ZRH,3/16/14,53
ZRH,3/17/14,50
ZRH,3/18/14,51
ZRH,3/19/14,48
ZRH,3/20/14,52
ZRH,3/21/14,52
ZRH,3/22/14,46
ZRH,3/23/14,37
ZRH,3/24/14,39
ZRH,3/25/14,38
ZRH,3/26/14,36
ZRH,3/27/14,40
ZRH,3/28/14,45
ZRH,3/29/14,47
ZRH,3/30/14,50
ZRH,3/31/14,52
ZRH,4/1/14,54
ZRH,4/2/14,54
ZRH,4/3/14,54
ZRH,4/4/14,52
ZRH,4/5/14,48
ZRH,4/6/14,56
ZRH,4/7/14,52
ZRH,4/8/14,53
ZRH,4/9/14,48
ZRH,4/10/14,48
ZRH,4/11/14,52
ZRH,4/12/14,58
ZRH,4/13/14,57
ZRH,4/14/14,49
ZRH,4/15/14,44
ZRH,4/16/14,42
ZRH,4/17/14,46
ZRH,4/18/14,42
ZRH,4/19/14,41
ZRH,4/20/14,49
ZRH,4/21/14,51
ZRH,4/22/14,52
ZRH,4/23/14,57
ZRH,4/24/14,58
ZRH,4/25/14,58
ZRH,4/26/14,59
ZRH,4/27/14,48
ZRH,4/28/14,46
ZRH,4/29/14,49
ZRH,4/30/14,47
ZRH,5/1/14,54
ZRH,5/2/14,53
ZRH,5/3/14,45
ZRH,5/4/14,48
ZRH,5/5/14,50
ZRH,5/6/14,55
ZRH,5/7/14,56
ZRH,5/8/14,57
ZRH,5/9/14,60
ZRH,5/10/14,60
ZRH,5/11/14,52
ZRH,5/12/14,48
ZRH,5/13/14,50
ZRH,5/14/14,48
ZRH,5/15/14,48
ZRH,5/16/14,50
ZRH,5/17/14,53
ZRH,5/18/14,54
ZRH,5/19/14,61
ZRH,5/20/14,60
ZRH,5/21/14,63
ZRH,5/22/14,67
ZRH,5/23/14,58
ZRH,5/24/14,58
ZRH,5/25/14,60
ZRH,5/26/14,60
ZRH,5/27/14,56
ZRH,5/28/14,58
ZRH,5/29/14,58
ZRH,5/30/14,56
ZRH,5/31/14,52
ZRH,6/1/14,56
ZRH,6/2/14,60
ZRH,6/3/14,57
ZRH,6/4/14,58
ZRH,6/5/14,58
ZRH,6/6/14,62
ZRH,6/7/14,69
ZRH,6/8/14,71
ZRH,6/9/14,75
ZRH,6/10/14,76
ZRH,6/11/14,71
ZRH,6/12/14,74
ZRH,6/13/14,68
ZRH,6/14/14,64
ZRH,6/15/14,63
ZRH,6/16/14,62
ZRH,6/17/14,63
ZRH,6/18/14,62
ZRH,6/19/14,64
ZRH,6/20/14,64
ZRH,6/21/14,64
ZRH,6/22/14,65
ZRH,6/23/14,66
ZRH,6/24/14,64
ZRH,6/25/14,62
ZRH,6/26/14,60
ZRH,6/27/14,64
ZRH,6/28/14,67
ZRH,6/29/14,58
ZRH,6/30/14,58
ZRH,7/1/14,58
ZRH,7/2/14,58
ZRH,7/3/14,62
ZRH,7/4/14,64
ZRH,7/5/14,66
ZRH,7/6/14,70
ZRH,7/7/14,68
ZRH,7/8/14,56
ZRH,7/9/14,54
ZRH,7/10/14,54
ZRH,7/11/14,60
ZRH,7/12/14,64
ZRH,7/13/14,64
ZRH,7/14/14,66
ZRH,7/15/14,66
ZRH,7/16/14,66
ZRH,7/17/14,69
ZRH,7/18/14,70
ZRH,7/19/14,70
ZRH,7/20/14,69
ZRH,7/21/14,63
ZRH,7/22/14,64
ZRH,7/23/14,69
ZRH,7/24/14,66
ZRH,7/25/14,68
ZRH,7/26/14,62
ZRH,7/27/14,63
ZRH,7/28/14,67
ZRH,7/29/14,63
ZRH,7/30/14,62
ZRH,7/31/14,68
ZRH,8/1/14,65
ZRH,8/2/14,68
ZRH,8/3/14,66
ZRH,8/4/14,66
ZRH,8/5/14,66
ZRH,8/6/14,63
ZRH,8/7/14,67
ZRH,8/8/14,68
ZRH,8/9/14,70
ZRH,8/10/14,70
ZRH,8/11/14,62
ZRH,8/12/14,62
ZRH,8/13/14,61
ZRH,8/14/14,60
ZRH,8/15/14,56
ZRH,8/16/14,58
ZRH,8/17/14,57
ZRH,8/18/14,60
ZRH,8/19/14,61
ZRH,8/20/14,58
ZRH,8/21/14,58
ZRH,8/22/14,58
ZRH,8/23/14,54
ZRH,8/24/14,57
ZRH,8/25/14,54
ZRH,8/26/14,60
ZRH,8/27/14,64
ZRH,8/28/14,64
ZRH,8/29/14,64
ZRH,8/30/14,65
ZRH,8/31/14,58
ZRH,9/1/14,57
ZRH,9/2/14,56
ZRH,9/3/14,59
ZRH,9/4/14,64
ZRH,9/5/14,66
ZRH,9/6/14,65
ZRH,9/7/14,65
ZRH,9/8/14,66
ZRH,9/9/14,66
ZRH,9/10/14,64
ZRH,9/11/14,58
ZRH,9/12/14,51
ZRH,9/13/14,59
ZRH,9/14/14,61
ZRH,9/15/14,60
ZRH,9/16/14,62
ZRH,9/17/14,62
ZRH,9/18/14,62
ZRH,9/19/14,65
ZRH,9/20/14,66
ZRH,9/21/14,62
ZRH,9/22/14,54
ZRH,9/23/14,50
ZRH,9/24/14,51
ZRH,9/25/14,54
ZRH,9/26/14,53
ZRH,9/27/14,56
ZRH,9/28/14,58
ZRH,9/29/14,62
ZRH,9/30/14,60
ZRH,10/1/14,63
ZRH,10/2/14,58
ZRH,10/3/14,56
ZRH,10/4/14,54
ZRH,10/5/14,58
ZRH,10/6/14,56
ZRH,10/7/14,56
ZRH,10/8/14,60
ZRH,10/9/14,62
ZRH,10/10/14,62
ZRH,10/11/14,60
ZRH,10/12/14,58
ZRH,10/13/14,54
ZRH,10/14/14,55
ZRH,10/15/14,57
ZRH,10/16/14,58
ZRH,10/17/14,58
ZRH,10/18/14,56
ZRH,10/19/14,60
ZRH,10/20/14,60
ZRH,10/21/14,56
ZRH,10/22/14,42
ZRH,10/23/14,46
ZRH,10/24/14,45
ZRH,10/25/14,46
ZRH,10/26/14,52
ZRH,10/27/14,43
ZRH,10/28/14,49
ZRH,10/29/14,48
ZRH,10/30/14,50
ZRH,10/31/14,46
ZRH,11/1/14,48
ZRH,11/2/14,48
ZRH,11/3/14,46
ZRH,11/4/14,46
ZRH,11/5/14,38
ZRH,11/6/14,38
ZRH,11/7/14,46
ZRH,11/8/14,44
ZRH,11/9/14,38
ZRH,11/10/14,43
ZRH,11/11/14,44
ZRH,11/12/14,44
ZRH,11/13/14,49
ZRH,11/14/14,47
ZRH,11/15/14,49
ZRH,11/16/14,46
ZRH,11/17/14,42
ZRH,11/18/14,46
ZRH,11/19/14,42
ZRH,11/20/14,36
ZRH,11/21/14,44
ZRH,11/22/14,39
ZRH,11/23/14,40
ZRH,11/24/14,46
ZRH,11/25/14,44
ZRH,11/26/14,46
ZRH,11/27/14,44
ZRH,11/28/14,40
ZRH,11/29/14,37
ZRH,11/30/14,36
ZRH,12/1/14,36
ZRH,12/2/14,38
ZRH,12/3/14,38
ZRH,12/4/14,38
ZRH,12/5/14,38
ZRH,12/6/14,37
ZRH,12/7/14,38
ZRH,12/8/14,34
ZRH,12/9/14,32
ZRH,12/10/14,34
ZRH,12/11/14,41
ZRH,12/12/14,42
ZRH,12/13/14,42
ZRH,12/14/14,46
ZRH,12/15/14,46
ZRH,12/16/14,44
ZRH,12/17/14,41
ZRH,12/18/14,45
ZRH,12/19/14,48
ZRH,12/20/14,42
ZRH,12/21/14,38
ZRH,12/22/14,36
ZRH,12/23/14,38
ZRH,12/24/14,36
ZRH,12/25/14,38
ZRH,12/26/14,33
ZRH,12/27/14,30
ZRH,12/28/14,25
ZRH,12/29/14,14
ZRH,12/30/14,26
ZRH,12/31/14,24
IST,1/1/14,46
IST,1/2/14,49
IST,1/3/14,48
IST,1/4/14,47
IST,1/5/14,46
IST,1/6/14,46
IST,1/7/14,50
IST,1/8/14,49
IST,1/9/14,47
IST,1/10/14,46
IST,1/11/14,47
IST,1/12/14,44
IST,1/13/14,48
IST,1/14/14,48
IST,1/15/14,48
IST,1/16/14,53
IST,1/17/14,52
IST,1/18/14,52
IST,1/19/14,56
IST,1/20/14,56
IST,1/21/14,57
IST,1/22/14,53
IST,1/23/14,52
IST,1/24/14,52
IST,1/25/14,55
IST,1/26/14,42
IST,1/27/14,34
IST,1/28/14,42
IST,1/29/14,46
IST,1/30/14,34
IST,1/31/14,38
IST,2/1/14,41
IST,2/2/14,47
IST,2/3/14,48
IST,2/4/14,45
IST,2/5/14,43
IST,2/6/14,40
IST,2/7/14,40
IST,2/8/14,49
IST,2/9/14,54
IST,2/10/14,54
IST,2/11/14,46
IST,2/12/14,54
IST,2/13/14,56
IST,2/14/14,54
IST,2/15/14,45
IST,2/16/14,46
IST,2/17/14,50
IST,2/18/14,52
IST,2/19/14,46
IST,2/20/14,55
IST,2/21/14,54
IST,2/22/14,47
IST,2/23/14,49
IST,2/24/14,46
IST,2/25/14,42
IST,2/26/14,42
IST,2/27/14,42
IST,2/28/14,44
IST,3/1/14,52
IST,3/2/14,55
IST,3/3/14,58
IST,3/4/14,54
IST,3/5/14,56
IST,3/6/14,54
IST,3/7/14,52
IST,3/8/14,48
IST,3/9/14,45
IST,3/10/14,46
IST,3/11/14,42
IST,3/12/14,45
IST,3/13/14,46
IST,3/14/14,42
IST,3/15/14,48
IST,3/16/14,50
IST,3/17/14,54
IST,3/18/14,55
IST,3/19/14,58
IST,3/20/14,52
IST,3/21/14,55
IST,3/22/14,57
IST,3/23/14,52
IST,3/24/14,53
IST,3/25/14,56
IST,3/26/14,53
IST,3/27/14,57
IST,3/28/14,56
IST,3/29/14,50
IST,3/30/14,46
IST,3/31/14,44
IST,4/1/14,50
IST,4/2/14,54
IST,4/3/14,56
IST,4/4/14,57
IST,4/5/14,60
IST,4/6/14,58
IST,4/7/14,54
IST,4/8/14,55
IST,4/9/14,54
IST,4/10/14,60
IST,4/11/14,52
IST,4/12/14,50
IST,4/13/14,53
IST,4/14/14,52
IST,4/15/14,58
IST,4/16/14,62
IST,4/17/14,61
IST,4/18/14,56
IST,4/19/14,58
IST,4/20/14,60
IST,4/21/14,59
IST,4/22/14,66
IST,4/23/14,66
IST,4/24/14,65
IST,4/25/14,60
IST,4/26/14,58
IST,4/27/14,60
IST,4/28/14,58
IST,4/29/14,60
IST,4/30/14,56
IST,5/1/14,59
IST,5/2/14,60
IST,5/3/14,62
IST,5/4/14,66
IST,5/5/14,62
IST,5/6/14,60
IST,5/7/14,58
IST,5/8/14,60
IST,5/9/14,56
IST,5/10/14,56
IST,5/11/14,60
IST,5/12/14,64
IST,5/13/14,66
IST,5/14/14,69
IST,5/15/14,66
IST,5/16/14,66
IST,5/17/14,65
IST,5/18/14,63
IST,5/19/14,66
IST,5/20/14,67
IST,5/21/14,69
IST,5/22/14,69
IST,5/23/14,68
IST,5/24/14,66
IST,5/25/14,68
IST,5/26/14,70
IST,5/27/14,72
IST,5/28/14,72
IST,5/29/14,76
IST,5/30/14,68
IST,5/31/14,64
IST,6/1/14,66
IST,6/2/14,66
IST,6/3/14,66
IST,6/4/14,68
IST,6/5/14,66
IST,6/6/14,66
IST,6/7/14,70
IST,6/8/14,70
IST,6/9/14,73
IST,6/10/14,75
IST,6/11/14,73
IST,6/12/14,72
IST,6/13/14,71
IST,6/14/14,74
IST,6/15/14,76
IST,6/16/14,74
IST,6/17/14,75
IST,6/18/14,78
IST,6/19/14,76
IST,6/20/14,70
IST,6/21/14,70
IST,6/22/14,68
IST,6/23/14,72
IST,6/24/14,73
IST,6/25/14,76
IST,6/26/14,82
IST,6/27/14,80
IST,6/28/14,72
IST,6/29/14,73
IST,6/30/14,74
IST,7/1/14,74
IST,7/2/14,76
IST,7/3/14,74
IST,7/4/14,72
IST,7/5/14,75
IST,7/6/14,74
IST,7/7/14,78
IST,7/8/14,79
IST,7/9/14,80
IST,7/10/14,78
IST,7/11/14,82
IST,7/12/14,80
IST,7/13/14,79
IST,7/14/14,78
IST,7/15/14,78
IST,7/16/14,78
IST,7/17/14,78
IST,7/18/14,77
IST,7/19/14,75
IST,7/20/14,77
IST,7/21/14,79
IST,7/22/14,82
IST,7/23/14,83
IST,7/24/14,78
IST,7/25/14,78
IST,7/26/14,80
IST,7/27/14,82
IST,7/28/14,84
IST,7/29/14,84
IST,7/30/14,83
IST,7/31/14,82
IST,8/1/14,83
IST,8/2/14,78
IST,8/3/14,78
IST,8/4/14,81
IST,8/5/14,83
IST,8/6/14,85
IST,8/7/14,76
IST,8/8/14,75
IST,8/9/14,76
IST,8/10/14,80
IST,8/11/14,82
IST,8/12/14,84
IST,8/13/14,82
IST,8/14/14,84
IST,8/15/14,80
IST,8/16/14,86
IST,8/17/14,78
IST,8/18/14,75
IST,8/19/14,78
IST,8/20/14,78
IST,8/21/14,78
IST,8/22/14,82
IST,8/23/14,83
IST,8/24/14,80
IST,8/25/14,79
IST,8/26/14,79
IST,8/27/14,78
IST,8/28/14,78
IST,8/29/14,78
IST,8/30/14,78
IST,8/31/14,78
IST,9/1/14,76
IST,9/2/14,76
IST,9/3/14,80
IST,9/4/14,77
IST,9/5/14,80
IST,9/6/14,78
IST,9/7/14,76
IST,9/8/14,72
IST,9/9/14,74
IST,9/10/14,76
IST,9/11/14,74
IST,9/12/14,74
IST,9/13/14,76
IST,9/14/14,78
IST,9/15/14,76
IST,9/16/14,74
IST,9/17/14,70
IST,9/18/14,65
IST,9/19/14,68
IST,9/20/14,67
IST,9/21/14,68
IST,9/22/14,69
IST,9/23/14,68
IST,9/24/14,61
IST,9/25/14,62
IST,9/26/14,66
IST,9/27/14,61
IST,9/28/14,62
IST,9/29/14,64
IST,9/30/14,64
IST,10/1/14,64
IST,10/2/14,67
IST,10/3/14,64
IST,10/4/14,64
IST,10/5/14,66
IST,10/6/14,63
IST,10/7/14,66
IST,10/8/14,68
IST,10/9/14,66
IST,10/10/14,66
IST,10/11/14,66
IST,10/12/14,62
IST,10/13/14,63
IST,10/14/14,62
IST,10/15/14,62
IST,10/16/14,68
IST,10/17/14,70
IST,10/18/14,66
IST,10/19/14,58
IST,10/20/14,54
IST,10/21/14,60
IST,10/22/14,64
IST,10/23/14,71
IST,10/24/14,66
IST,10/25/14,62
IST,10/26/14,57
IST,10/27/14,52
IST,10/28/14,54
IST,10/29/14,60
IST,10/30/14,54
IST,10/31/14,51
IST,11/1/14,53
IST,11/2/14,50
IST,11/3/14,52
IST,11/4/14,52
IST,11/5/14,52
IST,11/6/14,58
IST,11/7/14,60
IST,11/8/14,61
IST,11/9/14,60
IST,11/10/14,59
IST,11/11/14,60
IST,11/12/14,60
IST,11/13/14,59
IST,11/14/14,60
IST,11/15/14,56
IST,11/16/14,55
IST,11/17/14,58
IST,11/18/14,60
IST,11/19/14,64
IST,11/20/14,54
IST,11/21/14,49
IST,11/22/14,44
IST,11/23/14,47
IST,11/24/14,48
IST,11/25/14,46
IST,11/26/14,44
IST,11/27/14,44
IST,11/28/14,46
IST,11/29/14,50
IST,11/30/14,48
IST,12/1/14,48
IST,12/2/14,52
IST,12/3/14,59
IST,12/4/14,56
IST,12/5/14,51
IST,12/6/14,53
IST,12/7/14,58
IST,12/8/14,54
IST,12/9/14,54
IST,12/10/14,46
IST,12/11/14,50
IST,12/12/14,50
IST,12/13/14,50
IST,12/14/14,48
IST,12/15/14,48
IST,12/16/14,48
IST,12/17/14,55
IST,12/18/14,53
IST,12/19/14,49
IST,12/20/14,50
IST,12/21/14,48
IST,12/22/14,44
IST,12/23/14,50
IST,12/24/14,52
IST,12/25/14,56
IST,12/26/14,54
IST,12/27/14,45
IST,12/28/14,42
IST,12/29/14,46
IST,12/30/14,35
IST,12/31/14,38
BOM,1/1/14,75
BOM,1/2/14,80
BOM,1/3/14,79
BOM,1/4/14,78
BOM,1/5/14,75
BOM,1/6/14,72
BOM,1/7/14,76
BOM,1/8/14,80
BOM,1/9/14,76
BOM,1/10/14,72
BOM,1/11/14,67
BOM,1/12/14,69
BOM,1/13/14,73
BOM,1/14/14,74
BOM,1/15/14,74
BOM,1/16/14,72
BOM,1/17/14,70
BOM,1/18/14,70
BOM,1/19/14,74
BOM,1/20/14,75
BOM,1/21/14,76
BOM,1/22/14,76
BOM,1/23/14,76
BOM,1/24/14,76
BOM,1/25/14,78
BOM,1/26/14,82
BOM,1/27/14,81
BOM,1/28/14,82
BOM,1/29/14,77
BOM,1/30/14,78
BOM,1/31/14,80
BOM,2/1/14,80
BOM,2/2/14,80
BOM,2/3/14,79
BOM,2/4/14,78
BOM,2/5/14,80
BOM,2/6/14,76
BOM,2/7/14,74
BOM,2/8/14,74
BOM,2/9/14,73
BOM,2/10/14,72
BOM,2/11/14,72
BOM,2/12/14,70
BOM,2/13/14,73
